date,kospi,nasdaq,euro_stoxx,ftse,nikkei,korea_bond_03,korea_bond_10,america_bond_03,america_bond_10,gold,brazil,taiwan,india
2021-07-30,3202.32,14672.68,4089.3,7032.3,27283.59,112825.0,70740.0,86.29,117.71,1813.58,121801.0,17247.41015625,52586.83984375
2021-08-02,3223.04,14681.07,4116.62,7081.72,27781.02,112800.0,70560.0,86.31,118.15,1813.39,122516.0,17503.279296875,52950.62890625
2021-08-03,3237.14,14761.29,4117.95,7105.72,27641.83,112810.0,70635.0,86.31,118.18,1809.94,123577.0,17553.759765625,53823.359375
2021-08-04,3280.38,14780.53,4144.9,7123.86,27584.08,112880.0,70775.0,86.28,118.15,1811.41,121801.0,17623.890625,54369.76953125
2021-08-05,3276.13,14895.12,4161.08,7120.43,27728.12,112820.0,70685.0,86.24,117.72,1804.01,121633.0,17603.119140625,54492.83984375
2021-08-06,3270.36,14835.76,4174.54,7122.95,27820.04,112820.0,70585.0,86.21,117.03,1762.69,122810.0,17526.279296875,54277.71875
2021-08-09,3260.42,14860.18,4177.15,7132.3,27854.095,112765.0,70490.0,86.18,116.78,1729.46,123019.0,17485.150390625,54402.8515625
2021-08-10,3243.19,14788.09,4187.82,7161.04,27888.15,112775.0,70500.0,86.15,116.56,1728.71,122202.0,17323.640625,54554.66015625
2021-08-11,3220.62,14765.13,4206.33,7220.14,28070.51,112830.0,70490.0,86.19,116.69,1751.56,122056.0,17227.1796875,54525.9296875
2021-08-12,3208.38,14816.26,4226.33,7193.23,28015.02,112865.0,70525.0,86.18,116.57,1752.44,120701.0,17219.939453125,54843.98046875
2021-08-13,3171.29,14822.9,4229.7,7218.71,27977.15,112850.0,70490.0,86.2,117.24,1779.15,121194.0,16982.109375,55437.2890625
2021-08-17,3143.09,14656.18,4196.4,7181.11,27424.47,112875.0,70745.0,86.2,117.44,1785.96,117904.0,16661.359375,55792.26953125
2021-08-18,3158.93,14525.91,4189.42,7169.32,27585.91,113005.0,70775.0,86.2,117.38,1787.59,116643.0,16826.26953125,55629.48828125
2021-08-19,3097.83,14541.79,4124.71,7058.86,27281.17,113095.0,70875.0,86.2,117.64,1780.18,117165.0,16375.400390625,55479.404296875
2021-08-20,3060.51,14714.66,4147.5,7087.9,27013.25,113075.0,70955.0,86.2,117.53,1780.87,118053.0,16341.9404296875,55329.3203125
2021-08-23,3090.21,14942.65,4176.42,7109.02,27494.24,113000.0,70725.0,86.2,117.56,1805.2,117472.0,16741.83984375,55555.7890625
2021-08-24,3138.3,15019.8,4178.08,7125.78,27732.1,112790.0,70455.0,86.18,117.24,1802.61,120211.0,16818.73046875,55958.98046875
2021-08-25,3146.81,15041.86,4181.12,7150.12,27724.8,112775.0,70475.0,86.18,116.78,1790.68,120818.0,17045.859375,55944.2109375
2021-08-26,3128.53,14945.81,4169.87,7124.98,27742.29,112955.0,70520.0,86.18,116.78,1792.16,118724.0,17066.9609375,55949.1015625
2021-08-27,3133.9,15129.5,4190.98,7148.01,27641.14,112905.0,70455.0,86.24,117.16,1816.67,120678.0,17209.9296875,56124.71875
2021-08-30,3144.19,15265.89,4198.8,7133.855,27789.29,112985.0,70595.0,86.26,117.39,1810.17,119740.0,17396.51953125,56889.76171875
2021-08-31,3199.27,15259.24,4196.41,7119.7,28089.54,113035.0,70660.0,86.25,117.17,1813.43,118781.0,17490.2890625,57552.390625
2021-09-01,3207.02,15309.38,4227.27,7149.84,28451.02,112920.0,70455.0,86.23,117.14,1813.66,119396.0,17473.990234375,57338.2109375
2021-09-02,3175.85,15331.18,4232.1,7163.9,28543.51,112955.0,70450.0,86.23,117.28,1809.4,116677.0,17319.759765625,57852.5390625
2021-09-03,3201.06,15363.52,4201.98,7138.35,29128.11,112890.0,70425.0,86.23,117.0,1826.19,116933.0,17516.919921875,58129.94921875
2021-09-06,3203.33,15368.925,4246.13,7187.18,29659.89,112835.0,70295.0,86.215,116.77000000000001,1823.1,117869.0,17495.30078125,58296.91015625
2021-09-07,3187.42,15374.33,4225.01,7149.37,29916.14,112880.0,70270.0,86.2,116.54,1794.13,115641.0,17428.869140625,58279.48046875
2021-09-08,3162.99,15286.64,4177.15,7095.53,30181.21,112550.0,70035.0,86.22,116.86,1788.93,113413.0,17270.490234375,58250.26171875
2021-09-09,3114.7,15248.25,4177.11,7024.21,30008.19,112525.0,70155.0,86.24,117.19,1794.69,115361.0,17304.330078125,58305.0703125
2021-09-10,3125.76,15115.49,4170.35,7029.2,30381.84,112370.0,69950.0,86.21,116.82,1787.34,114286.0,17474.5703125,58241.416015625
2021-09-13,3127.86,15105.58,4189.53,7068.43,30447.37,112480.0,69975.0,86.23,116.96,1793.49,116404.0,17446.310546875,58177.76171875
2021-09-14,3148.83,15037.76,4191.67,7034.06,30670.1,112330.0,69815.0,86.24,117.4,1804.27,116181.0,17434.900390625,58247.08984375
2021-09-15,3153.4,15161.53,4145.94,7016.49,30511.71,112455.0,69930.0,86.24,117.2,1792.59,115063.0,17354.0,58723.19921875
2021-09-16,3130.09,15181.92,4169.87,7027.48,30323.34,112445.0,69835.0,86.21,116.83,1753.39,113794.0,17278.69921875,59141.16015625
2021-09-17,3140.51,15043.97,4130.84,6963.64,30500.05,112450.0,69705.0,86.19,116.49,1754.16,111439.0,17276.7890625,59015.890625
2021-09-23,3127.58,15052.24,4194.92,7078.35,30374.43,112375.0,69530.0,86.13,116.06,1742.57,114064.0,17078.220703125,59885.359375
2021-09-24,3125.24,15047.7,4158.51,7051.48,30248.81,112285.0,69230.0,86.1,115.71,1749.86,113283.0,17260.189453125,60048.46875
2021-09-27,3133.64,14969.97,4165.48,7063.4,30240.06,112290.0,69125.0,86.09,115.4,1749.85,113583.0,17313.76953125,60077.87890625
2021-09-28,3097.92,14546.68,4058.82,7028.1,30183.96,112110.0,68615.0,86.1,114.96,1733.68,110124.0,17181.439453125,59667.6015625
2021-09-29,3060.27,14512.44,4080.22,7108.16,29544.29,112135.0,68760.0,86.13,115.08,1726.11,111107.0,16855.4609375,59413.26953125
2021-09-30,3068.82,14448.58,4048.08,7086.42,29452.66,112200.0,68745.0,86.15,115.22,1756.66,110979.0,16934.76953125,59126.359375
2021-10-01,3019.18,14566.7,4035.3,7027.07,28771.07,112035.0,68580.0,86.18,115.61,1760.36,112900.0,16570.890625,58765.578125
2021-10-05,2962.17,14433.83,4065.43,7077.1,27822.12,112000.0,68390.0,86.13,115.11,1759.96,110458.0,16460.75,59744.87890625
2021-10-06,2908.31,14501.91,4012.65,6995.87,27528.87,111755.0,67770.0,86.12,115.14,1762.48,110560.0,16393.16015625,59189.73046875
2021-10-07,2959.46,14654.02,4098.34,7078.04,27678.21,111780.0,67810.0,86.09,114.68,1755.29,110585.0,16713.859375,59677.828125
2021-10-08,2956.3,14579.54,4073.29,7095.55,28048.94,111830.0,67880.0,86.06,114.43,1756.67,112833.0,16640.4296875,60059.05859375
2021-10-12,2916.38,14465.92,4055.09,7130.23,28230.61,111485.0,67510.0,86.03,114.67,1759.93,113144.5,16462.83984375,60284.30859375
2021-10-13,2944.41,14571.63,4083.28,7141.82,28140.28,111550.0,67760.0,86.0,114.89,1792.65,113456.0,16347.990234375,60737.05078125
2021-10-14,2988.64,14823.43,4149.06,7207.71,28550.93,111595.0,68045.0,86.0,115.16,1795.56,113185.0,16387.279296875,61305.94921875
2021-10-15,3015.06,14897.34,4182.91,7234.03,29068.63,111565.0,68010.0,85.95,114.59,1767.26,114648.0,16781.189453125,61535.76953125
2021-10-18,3006.68,15021.81,4151.4,7203.83,29025.46,111385.0,67800.0,85.89,114.43,1764.6,114428.0,16705.4609375,61765.58984375
2021-10-19,3029.04,15129.09,4166.83,7217.53,29215.52,111465.0,67910.0,85.92,114.02,1768.87,110673.0,16900.669921875,61716.05078125
2021-10-20,3013.13,15121.68,4172.17,7223.1,29255.55,111475.0,67835.0,85.95,113.97,1781.83,110786.0,16887.8203125,61259.9609375
2021-10-21,3007.33,15215.7,4155.73,7190.3,28708.58,111525.0,67865.0,85.85,113.67,1782.76,107735.0,16889.509765625,60923.5
2021-10-22,3006.16,15090.2,4188.81,7204.55,28804.85,111325.0,67780.0,85.83,113.96,1792.48,106296.0,16888.740234375,60821.62109375
2021-10-25,3020.54,15226.71,4188.31,7222.82,28600.41,111340.0,67720.0,85.87,114.1,1807.47,108715.0,16894.240234375,60967.05078125
2021-10-26,3049.08,15235.71,4223.97,7277.62,29106.01,111230.0,67550.0,85.85,114.24,1792.63,106420.0,17034.33984375,61350.26171875
2021-10-27,3025.49,15235.84,4220.88,7253.27,29098.24,110905.0,67405.0,85.83,114.88,1796.69,106363.0,17074.55078125,61143.328125
2021-10-28,3009.55,15448.12,4233.87,7249.47,28820.09,110990.0,67670.0,85.84,114.58,1798.62,105705.0,17041.630859375,59984.69921875
2021-10-29,2970.68,15498.39,4250.56,7237.57,28892.69,110820.0,69400.0,85.85,114.63,1782.81,103501.0,16987.41015625,59306.9296875
2021-11-01,2978.94,15595.92,4280.47,7288.62,29647.08,110810.0,67275.0,85.8,114.54,1793.05,105551.0,17068.240234375,60138.4609375
2021-11-02,3013.49,15649.6,4296.22,7274.81,29520.9,111055.0,67515.0,85.89,114.82,1787.28,105584.0,17065.970703125,60029.05859375
2021-11-03,2975.71,15811.58,4309.61,7248.89,29657.635000000002,111015.0,67470.0,85.87,114.46,1769.52,105617.0,17122.16015625,59771.921875
2021-11-04,2983.22,15940.31,4333.34,7279.91,29794.37,111080.0,67675.0,85.95,115.08,1791.7,103412.0,17078.859375,60067.62109375
2021-11-05,2969.27,15971.59,4363.04,7303.96,29611.57,111440.0,68125.0,85.99,115.71,1816.73,104824.0,17296.900390625,60306.615234375
2021-11-08,2960.2,15982.36,4352.53,7300.4,29507.05,111485.0,68265.0,85.89,115.21,1824.26,104781.0,17415.30078125,60545.609375
2021-11-09,2962.46,15886.54,4344.63,7274.04,29285.46,111615.0,68490.0,85.94,115.74,1831.48,105535.0,17541.359375,60433.44921875
2021-11-10,2930.17,15622.71,4348.82,7340.15,29106.78,111590.0,68410.0,85.77,114.75,1849.57,105968.0,17559.650390625,60352.8203125
2021-11-11,2924.92,15704.28,4358.0,7384.18,29277.86,111495.0,68215.0,85.71,114.38,1861.52,107725.0,17452.51953125,59919.69140625
2021-11-12,2968.8,15860.96,4370.33,7347.91,29609.97,111365.0,68135.0,85.78,114.62,1864.04,106312.0,17518.130859375,60686.69140625
2021-11-15,2999.52,15853.85,4386.19,7351.86,29776.8,111555.0,68485.0,85.77,114.17,1862.46,105410.0,17634.470703125,60718.7109375
2021-11-16,2997.21,15973.86,4401.49,7326.97,29808.12,111400.0,68300.0,85.77,114.07,1849.91,104508.0,17693.130859375,60322.37109375
2021-11-17,2962.42,15921.57,4400.81,7291.2,29688.33,111370.0,68200.0,85.8,114.48,1866.96,102945.0,17764.0390625,60008.328125
2021-11-18,2947.38,15993.71,4383.7,7255.96,29598.66,111435.0,68250.0,85.79,114.55,1858.46,102524.0,17841.369140625,59636.01171875
2021-11-19,2971.02,16057.44,4356.47,7223.57,29745.87,111420.0,68100.0,85.77,114.86,1844.6,103035.0,17818.310546875,59050.951171875
2021-11-22,3013.25,15854.76,4338.69,7255.46,29774.11,111260.0,68050.0,85.67,114.02,1805.04,102122.0,17803.5390625,58465.890625
2021-11-23,2997.33,15775.14,4283.82,7266.69,29538.385000000002,111205.0,68000.0,85.67,113.55,1789.73,103663.0,17666.119140625,58664.328125
2021-11-24,2994.29,15845.23,4276.25,7286.32,29302.66,111205.0,68005.0,85.65,113.9,1788.5,104514.0,17642.51953125,58340.98828125
2021-11-25,2980.27,15668.445,4293.24,7310.37,29499.28,111545.0,68225.0,85.735,114.635,1788.45,105811.0,17654.189453125,58795.08984375
2021-11-26,2936.44,15491.66,4089.58,7044.03,28751.62,111790.0,68815.0,85.82,115.37,1791.81,102224.0,17369.390625,57107.1484375
2021-11-29,2909.32,15782.83,4109.51,7109.95,28283.92,111870.0,68720.0,85.86,115.11,1785.01,102814.0,17328.08984375,57260.578125
2021-11-30,2839.01,15537.69,4063.06,7059.45,27821.76,111985.0,68970.0,85.79,115.8,1773.78,101915.0,17427.759765625,57064.87109375
2021-12-01,2899.72,15254.05,4179.15,7168.68,27935.62,111975.0,69230.0,85.75,115.93,1782.66,100775.0,17585.990234375,57684.7890625
2021-12-02,2945.27,15381.32,4108.02,7129.21,27753.37,111930.0,69100.0,85.64,115.68,1768.64,104466.0,17724.880859375,58461.2890625
2021-12-03,2968.33,15085.47,4080.15,7122.32,28029.57,111805.0,68910.0,85.69,116.36,1783.74,105070.0,17697.140625,57696.4609375
2021-12-06,2973.25,15225.15,4137.11,7232.28,27927.37,111875.0,69065.0,85.62,115.78,1778.11,106859.0,17688.2109375,56747.140625
2021-12-07,2991.72,15686.92,4276.2,7339.9,28455.6,111835.0,68940.0,85.51,115.34,1784.04,107558.0,17796.919921875,57633.6484375
2021-12-08,3001.8,15786.99,4233.09,7337.05,28860.62,111620.0,69210.0,85.54,114.97,1782.06,108096.0,17832.419921875,58649.6796875
2021-12-09,3029.57,15517.37,4208.3,7321.26,28725.47,111750.0,69210.0,85.51,115.26,1774.46,106291.0,17914.119140625,58807.12890625
2021-12-10,3010.23,15630.6,4199.16,7291.78,28437.77,111645.0,69080.0,85.55,115.34,1782.51,107758.0,17826.259765625,58786.671875
2021-12-13,3001.66,15413.28,4183.04,7231.44,28640.49,111740.0,69205.0,85.6,115.89,1786.94,107383.0,17767.599609375,58283.421875
2021-12-14,2987.95,15237.64,4144.51,7218.64,28432.64,111815.0,69250.0,85.55,115.69,1770.18,106760.0,17599.369140625,58117.08984375
2021-12-15,2989.39,15565.58,4159.68,7170.75,28459.72,111715.0,69210.0,85.58,115.52,1777.06,107370.0,17660.099609375,57788.03125
2021-12-16,3006.41,15180.43,4201.87,7260.61,29066.32,111875.0,69355.0,85.63,115.75,1799.03,108212.0,17785.740234375,57901.140625
2021-12-17,3017.73,15169.68,4161.35,7269.92,28545.68,111905.0,69295.0,85.59,116.01,1797.68,107201.0,17812.58984375,57011.73828125
2021-12-20,2963.0,14980.94,4107.13,7198.03,27937.81,111990.0,69590.0,85.61,115.91,1789.32,105020.0,17669.109375,55822.01171875
2021-12-21,2975.03,15341.09,4174.99,7297.41,28517.59,112035.0,69600.0,85.56,115.45,1788.36,105500.0,17789.26953125,56319.01171875
2021-12-22,2984.48,15521.89,4217.06,7341.66,28562.21,112010.0,69360.0,85.55,115.56,1803.4,105244.0,17826.830078125,56930.55859375
2021-12-23,2998.17,15653.37,4265.86,7373.34,28798.37,111800.0,69020.0,85.54,115.32,1807.91,104891.0,17946.66015625,57315.28125
2021-12-24,3012.43,15762.315,4255.01,7372.1,28782.59,111870.0,69050.0,85.525,115.34,1808.11,105211.0,17961.640625,57124.30859375
2021-12-27,2999.55,15871.26,4287.98,7388.296666666667,28676.46,111935.0,69055.0,85.51,115.36,1810.9,105531.0,18048.939453125,57420.23828125
2021-12-28,3020.24,15781.72,4311.93,7404.493333333333,29069.16,111865.0,69115.0,85.51,115.34,1805.37,104864.0,18196.810546875,57897.48046875
2021-12-29,2993.29,15766.22,4284.83,7420.69,28906.88,111940.0,69130.0,85.5,114.75,1803.66,104107.0,18248.279296875,57806.48828125
2021-12-30,2977.65,15741.56,4306.07,7403.01,28791.71,111910.0,68840.0,85.55,115.13,1815.01,104822.0,18218.83984375,57794.3203125
2022-01-03,2988.77,15832.8,4331.82,7454.08,29046.75,111700.0,68415.0,85.44,113.93,1800.85,103922.0,18270.509765625,59183.21875
2022-01-04,2989.24,15622.72,4367.62,7505.15,29301.79,111635.0,68450.0,85.49,113.87,1814.56,103514.0,18526.349609375,59855.9296875
2022-01-05,2953.97,15100.17,4392.15,7516.87,29332.16,111485.0,68030.0,85.38,113.39,1809.53,101006.0,18499.9609375,60223.1484375
2022-01-06,2920.53,15080.87,4324.81,7450.37,28487.87,111160.0,67480.0,85.31,113.11,1788.68,101561.0,18367.919921875,59601.83984375
2022-01-07,2954.89,14935.9,4305.83,7485.28,28478.56,111090.0,67460.0,85.29,112.74,1795.63,102719.0,18169.759765625,59744.6484375
2022-01-10,2926.72,14942.83,4239.52,7445.25,28350.52,111095.0,67405.0,85.24,112.71,1801.41,101945.0,18239.380859375,60395.62890625
2022-01-11,2927.38,15153.45,4281.54,7491.37,28222.48,111170.0,67360.0,85.27,112.98,1822.01,103779.0,18288.2109375,60616.890625
2022-01-12,2972.48,15188.39,4316.39,7551.72,28765.66,111250.0,67775.0,85.24,113.0,1825.32,105686.0,18375.400390625,61150.0390625
2022-01-13,2962.09,14806.81,4315.9,7563.85,28489.13,111420.0,67955.0,85.28,113.36,1822.09,105530.0,18436.9296875,61235.30078125
2022-01-14,2921.92,14893.75,4272.19,7542.95,28124.28,111215.0,67490.0,85.17,112.58,1817.22,106928.0,18403.330078125,61223.03125
2022-01-17,2890.1,14700.325,4302.14,7611.23,28333.52,110915.0,67075.0,85.105,112.155,1818.99,106692.0,18525.439453125,61308.91015625
2022-01-18,2864.24,14506.9,4257.82,7563.55,28257.25,110890.0,67035.0,85.04,111.73,1813.54,106522.0,18378.640625,60754.859375
2022-01-19,2842.28,14340.25,4268.28,7589.66,27467.23,111080.0,67245.0,85.08,112.0,1839.96,108013.0,18227.4609375,60098.8203125
2022-01-20,2862.68,14154.02,4299.61,7585.01,27772.93,110910.0,67095.0,85.06,112.24,1838.36,109102.0,18218.279296875,59464.62109375
2022-01-21,2834.29,13768.92,4229.56,7494.13,27522.26,110920.0,67230.0,85.13,112.89,1833.24,108942.0,17899.30078125,59037.1796875
2022-01-24,2792.0,13855.13,4054.36,7297.15,27588.37,111015.0,67235.0,85.18,112.79,1843.06,107752.0,17989.0390625,57491.51171875
2022-01-25,2720.39,13539.29,4078.26,7371.46,27131.34,110890.0,67065.0,85.14,112.64,1847.56,109845.0,17701.119140625,57858.1484375
2022-01-26,2709.24,13542.12,4164.6,7469.78,27011.33,110895.0,67055.0,84.99,111.84,1818.12,111573.0,17674.400390625,57567.544921875
2022-01-27,2614.49,13352.78,4184.97,7554.31,26170.3,110770.0,66780.0,84.92,112.31,1796.51,112315.0,17719.58046875,57276.94140625
2022-01-28,2663.34,13770.57,4136.91,7466.07,26717.34,110830.0,66970.0,84.95,112.57,1791.03,111478.0,17764.760546875,57200.23046875
2022-02-03,2707.82,13878.82,4141.02,7528.84,27241.31,110975.0,67090.0,84.87,112.06,1804.4,111696.0,17809.940625,58788.01953125
2022-02-04,2750.26,14098.01,4086.58,7516.4,27439.99,110820.0,66785.0,84.7,111.2,1807.49,112245.0,17855.120703125,58644.8203125
2022-02-07,2745.06,14015.67,4120.56,7573.47,27248.87,110755.0,66710.0,84.72,111.23,1820.31,111996.0,17900.30078125,57621.19140625
2022-02-08,2746.47,14194.46,4129.25,7567.07,27284.52,110535.0,66120.0,84.63,110.87,1825.48,112234.0,17966.560546875,57808.578125
2022-02-09,2768.85,14490.37,4204.09,7643.42,27579.87,110640.0,66400.0,84.62,111.02,1832.43,112461.0,18151.759765625,58465.96875
2022-02-10,2771.93,14185.64,4197.07,7672.4,27696.08,110675.0,66410.0,84.19,110.0,1826.57,113359.0,18338.05078125,58926.03125
2022-02-11,2747.71,13791.15,4155.23,7661.02,27387.835,110420.0,66080.0,84.45,111.14,1859.96,113572.0,18310.939453125,58152.921875
2022-02-14,2704.48,13790.92,4064.45,7531.59,27079.59,110495.0,66385.0,84.27,110.37,1870.29,113807.0,17997.669921875,56405.83984375
2022-02-15,2676.54,14139.76,4143.71,7608.92,26865.19,110455.0,66365.0,84.3,110.04,1853.06,114660.0,17951.810546875,58142.05078125
2022-02-16,2729.68,14124.09,4137.22,7603.78,27460.4,110560.0,66425.0,84.41,110.27,1868.37,115181.0,18231.470703125,57996.6796875
2022-02-17,2744.09,13716.72,4113.19,7537.37,27232.87,110685.0,66440.0,84.46,110.86,1897.27,113528.0,18268.5703125,57892.01171875
2022-02-18,2744.52,13548.07,4074.28,7513.62,27122.07,110685.0,66330.0,84.47,111.22,1897.87,112768.0,18232.349609375,57832.96875
2022-02-21,2743.8,13464.795,3985.71,7484.33,26910.87,110560.0,66085.0,84.43,111.215,1905.63,111725.0,18221.490234375,57683.58984375
2022-02-22,2706.79,13381.52,3985.47,7494.21,26449.61,110665.0,66400.0,84.39,111.21,1898.13,112892.0,17969.2890625,57300.6796875
2022-02-23,2719.53,13037.49,3973.41,7498.18,26210.215,110680.0,66380.0,84.34,110.63,1907.55,112008.0,18055.73046875,57232.05859375
2022-02-24,2648.8,13473.58,3829.29,7207.38,25970.82,110905.0,66950.0,84.41,110.89,1903.14,111592.0,17594.55078125,54529.91015625
2022-02-25,2676.76,13694.62,3970.69,7489.46,26476.5,110890.0,66650.0,84.41,110.86,1887.56,113142.0,17652.1796875,55858.51953125
2022-02-28,2699.18,13751.4,3924.23,7458.25,26526.82,110980.0,66685.0,84.56,112.12,1907.9,114158.0,17759.8896484375,56247.28125
2022-03-02,2703.52,13752.02,3820.59,7429.56,26393.03,111120.0,67025.0,84.45,111.41,1926.11,115174.0,17867.599609375,55468.8984375
2022-03-03,2747.08,13537.94,3741.78,7238.85,26577.27,111050.0,66800.0,84.45,111.89,1935.21,115166.0,17934.400390625,55102.6796875
2022-03-04,2713.43,13313.44,3556.01,6987.14,25985.47,111035.0,66775.0,84.54,113.0,1968.45,114474.0,17736.51953125,54333.80859375
2022-03-07,2651.31,12830.96,3512.22,6959.48,25221.41,110610.0,66575.0,84.43,112.52,1998.11,111593.0,17178.689453125,52842.75
2022-03-08,2622.4,12795.55,3505.29,6964.11,24790.95,110595.0,66450.0,84.32,111.79,2052.41,111203.0,16825.25,53424.08984375
2022-03-10,2680.32,13129.96,3651.39,7099.09,25690.4,110645.0,66450.0,84.2,110.59,1995.86,113663.0,17433.19921875,55464.390625
2022-03-11,2661.28,12843.81,3686.78,7155.64,25162.78,110740.0,66575.0,84.17,110.56,1985.29,111713.0,17264.740234375,55550.30078125
2022-03-14,2645.65,12581.22,3741.1,7193.47,25307.85,110650.0,66350.0,83.95,109.16,1951.11,109928.0,17263.0390625,56486.01953125
2022-03-15,2621.53,12948.62,3738.11,7175.7,25346.48,110650.0,66250.0,83.98,109.11,1917.84,108959.0,16926.060546875,55776.8515625
2022-03-16,2659.23,13436.55,3889.69,7291.68,25762.01,110760.0,66235.0,83.9,108.96,1927.93,111112.0,16940.830078125,56816.6484375
2022-03-17,2694.51,13614.78,3885.32,7385.34,26652.89,110975.0,66605.0,83.87,108.75,1942.64,113076.0,17448.220703125,57863.9296875
2022-03-18,2707.02,13893.84,3902.44,7404.73,26827.43,110925.0,66405.0,83.85,109.07,1921.09,115311.0,17456.51953125,57578.208984375
2022-03-21,2686.05,13838.46,3881.8,7442.39,27025.77,110770.0,66415.0,83.57,107.65,1935.95,116155.0,17560.359375,57292.48828125
2022-03-22,2710.0,14108.82,3926.12,7476.72,27224.11,110360.0,65920.0,83.51,107.06,1921.44,117272.0,17559.7109375,57989.30078125
2022-03-23,2735.05,13922.6,3869.22,7460.63,28040.16,110335.0,65900.0,83.58,107.78,1943.38,117457.0,17731.369140625,57684.8203125
2022-03-24,2729.66,14191.84,3863.39,7467.38,28110.39,110270.0,65750.0,83.56,107.18,1957.48,119053.0,17699.060546875,57595.6796875
2022-03-25,2729.98,14169.3,3867.73,7483.35,28149.84,110080.0,65705.0,83.33,106.08,1957.4,119081.0,17676.94921875,57362.19921875
2022-03-28,2729.56,14354.9,3887.1,7473.14,27943.89,109275.0,64630.0,83.25,106.32,1923.2,118738.0,17520.009765625,57593.48828125
2022-03-29,2741.07,14619.64,4002.18,7537.25,28252.42,109335.0,65200.0,83.29,106.85,1919.19,120014.0,17548.66015625,57943.6484375
2022-03-30,2746.74,14442.28,3959.14,7578.75,28027.25,109765.0,65605.0,83.35,107.27,1933.06,120260.0,17740.560546875,58683.98828125
2022-03-31,2757.65,14220.52,3902.52,7515.68,27821.43,109700.0,65130.0,83.35,107.47,1937.23,119999.0,17693.470703125,58568.51171875
2022-04-01,2739.85,14261.5,3918.68,7537.9,27665.98,109355.0,64980.0,83.14,106.65,1924.3,121570.0,17625.58984375,59276.69140625
2022-04-04,2757.9,14532.55,3951.12,7558.92,27736.47,109030.0,64685.0,83.19,106.58,1932.44,121280.0,17591.2265625,60611.73828125
2022-04-05,2759.2,14204.17,3917.85,7613.72,27787.98,109120.0,64590.0,83.04,105.31,1923.76,118885.0,17556.86328125,60176.5
2022-04-06,2735.03,13888.82,3824.69,7587.7,27350.3,108780.0,64280.0,83.1,104.94,1925.48,118228.0,17522.5,59610.41015625
2022-04-07,2695.86,13897.3,3802.01,7551.81,26888.57,109025.0,64340.0,83.16,104.68,1932.17,118862.0,17178.630859375,59034.94921875
2022-04-08,2700.39,13711.0,3858.37,7669.56,26985.8,108745.0,64125.0,83.06,104.15,1945.85,118322.0,17284.5390625,59447.1796875
2022-04-11,2693.1,13411.96,3839.62,7618.31,26821.52,108220.0,63445.0,83.08,103.65,1953.43,116953.0,17048.369140625,58964.5703125
2022-04-12,2666.76,13371.57,3831.47,7576.66,26334.98,108315.0,63375.0,83.29,104.15,1966.59,116147.0,16990.91015625,58576.37109375
2022-04-13,2716.49,13643.59,3827.96,7580.8,26843.49,108605.0,63530.0,83.33,104.38,1977.72,116782.0,17301.650390625,58338.9296875
2022-04-14,2716.71,13351.08,3848.68,7616.38,27172.0,108920.0,63880.0,83.18,103.44,1973.52,116182.0,17245.650390625,57948.19921875
2022-04-15,2696.06,13341.720000000001,3842.7066666666665,7611.346666666666,27093.19,108820.0,63590.0,83.18,103.28999999999999,1974.54,115934.5,17004.1796875,57557.46875
2022-04-18,2693.21,13332.36,3836.7333333333336,7606.3133333333335,26799.71,108680.0,63250.0,83.18,103.14,1978.5,115687.0,16898.869140625,57166.73828125
2022-04-19,2718.89,13619.66,3830.76,7601.28,26985.09,108660.0,63250.0,82.99,102.46,1949.84,115057.0,16993.400390625,56463.1484375
2022-04-20,2718.69,13453.07,3896.81,7629.22,27217.85,108760.0,63465.0,83.04,103.26,1957.41,114344.0,17148.880859375,57037.5
2022-04-21,2728.21,13174.65,3928.03,7627.95,27553.06,108850.0,63605.0,82.9,102.69,1951.49,112711.0,17127.94921875,57911.6796875
2022-04-22,2704.71,12839.29,3840.01,7521.68,27105.26,108705.0,63260.0,82.88,102.74,1929.73,111078.0,17025.08984375,57197.1484375
2022-04-25,2657.13,13004.85,3757.59,7380.54,26590.78,108980.0,64000.0,83.01,103.4,1897.69,110685.0,16620.900390625,56579.890625
2022-04-26,2668.31,12490.74,3721.36,7386.19,26700.11,109060.0,64055.0,83.16,104.09,1905.56,108213.0,16644.7890625,57356.609375
2022-04-27,2639.06,12488.93,3734.64,7425.61,26386.63,109155.0,64260.0,83.12,103.51,1886.12,109349.0,16303.349609375,56819.390625
2022-04-28,2667.49,12871.53,3777.02,7509.19,26847.9,108955.0,64215.0,83.06,103.36,1894.34,109919.0,16419.380859375,57521.05859375
2022-04-29,2695.05,12334.64,3802.86,7544.55,26833.215,108845.0,63870.0,82.9,102.81,1896.4,107876.0,16592.1796875,57060.87109375
2022-05-02,2687.45,12536.02,3732.44,7552.9400000000005,26818.53,108570.0,63195.0,82.85,101.92,1862.77,106639.0,16545.5400390625,56975.98828125
2022-05-03,2680.46,12563.76,3761.19,7561.33,26880.206666666665,108540.0,63075.0,82.81,102.04,1867.79,106528.0,16498.900390625,56322.509765625
2022-05-04,2677.57,12964.86,3724.99,7493.45,26941.883333333335,108150.0,62755.0,83.03,102.7,1880.92,108344.0,16565.830078125,55669.03125
2022-05-06,2644.51,12144.66,3629.17,7387.94,27003.56,108345.0,62930.0,82.88,101.09,1882.96,105135.0,16408.19921875,54835.578125
